Gmt time,Open,High,Low,Close,Volume
2023-10-03 16:15:00,249.087,249.706,248.526,249.026,3.04
2023-10-03 16:30:00,249.056,249.207,248.296,248.396,2.88
2023-10-03 16:45:00,248.396,248.747,247.876,248.287,2.65
2023-10-03 17:00:00,248.277,249.067,248.066,248.256,2.36
2023-10-03 17:15:00,248.257,248.487,247.646,247.816,2.33
2023-10-03 17:30:00,247.816,248.326,247.096,248.127,2.41
2023-10-03 17:45:00,248.146,248.297,247.466,247.997,2.28
2023-10-03 18:00:00,247.956,248.267,247.246,247.426,2.46
2023-10-03 18:15:00,247.426,247.457,246.167,246.316,2.67
2023-10-03 18:30:00,246.307,247.027,246.226,246.827,2.37
2023-10-03 18:45:00,246.806,247.397,246.576,246.886,2.37
2023-10-03 19:00:00,246.867,246.977,245.796,245.966,3.13
2023-10-03 19:15:00,245.967,246.627,245.466,245.577,3.21
2023-10-03 19:30:00,245.566,246.487,245.196,246.257,3.45
2023-10-03 19:45:00,246.256,246.837,246.036,246.537,3.95
2023-10-04 13:30:00,248.056,252.737,247.506,251.957,6.78
2023-10-04 13:45:00,251.967,253.276,251.496,252.577,6.13
2023-10-04 14:00:00,252.447,253.177,250.426,251.497,6.42
2023-10-04 14:15:00,251.527,252.946,251.176,251.286,5.84
2023-10-04 14:30:00,251.336,255.416,251.336,254.967,4.59
2023-10-04 14:45:00,254.946,255.166,253.606,254.496,4.3
2023-10-04 15:00:00,254.487,256.887,253.796,256.396,4.41
2023-10-04 15:15:00,256.376,256.957,255.686,255.897,4.1
2023-10-04 15:30:00,255.907,256.747,255.307,256.036,3.42
2023-10-04 15:45:00,256.067,257.487,255.726,257.437,3.57
2023-10-04 16:00:00,257.436,257.617,256.356,256.446,2.89
2023-10-04 16:15:00,256.446,257.456,256.186,257.407,2.92
2023-10-04 16:30:00,257.407,257.967,256.757,256.966,2.98
2023-10-04 16:45:00,256.937,257.947,256.816,257.707,2.73
2023-10-04 17:00:00,257.707,258.417,257.236,257.886,2.81
2023-10-04 17:15:00,257.896,258.336,257.016,257.106,2.78
2023-10-04 17:30:00,257.107,257.556,256.627,256.926,2.61
2023-10-04 17:45:00,256.957,257.276,256.516,256.577,2.52
2023-10-04 18:00:00,256.566,257.386,256.396,257.267,2.99
2023-10-04 18:15:00,257.266,258.017,257.066,257.927,2.65
2023-10-04 18:30:00,257.927,258.786,257.716,258.656,2.75
2023-10-04 18:45:00,258.657,258.967,258.296,258.756,2.6
2023-10-04 19:00:00,258.757,259.497,258.257,259.327,3.11
2023-10-04 19:15:00,259.317,260.497,259.306,260.057,3.53
2023-10-04 19:30:00,260.066,261.717,259.937,261.207,4.11
2023-10-04 19:45:00,261.207,261.827,260.606,261.007,5.85
2023-10-05 13:30:00,259.906,263.576,258.657,261.936,7.15
2023-10-05 13:45:00,261.937,262.057,258.186,259.497,6.21
2023-10-05 14:00:00,259.506,259.506,257.557,258.716,5.76
2023-10-05 14:15:00,258.716,259.807,257.616,259.617,5.24
2023-10-05 14:30:00,259.577,259.717,256.996,257.736,4.23
2023-10-05 14:45:00,257.727,257.996,256.596,257.086,3.8
2023-10-05 15:00:00,257.086,257.557,256.236,257.326,3.79
2023-10-05 15:15:00,257.326,258.356,257.087,258.006,3.27
2023-10-05 15:30:00,258.006,258.807,257.216,257.996,2.98
2023-10-05 15:45:00,257.956,259.146,257.836,258.747,2.88
2023-10-05 16:00:00,258.746,259.747,258.697,259.557,2.75
2023-10-05 16:15:00,259.556,259.977,259.067,259.666,2.58
2023-10-05 16:30:00,259.707,260.077,258.196,258.226,2.73
2023-10-05 16:45:00,258.226,258.897,257.916,258.837,2.62
2023-10-05 17:00:00,258.846,258.936,258.096,258.566,2.48
2023-10-05 17:15:00,258.556,259.487,258.517,259.466,2.44
2023-10-05 17:30:00,259.456,260.407,258.997,259.936,2.99
2023-10-05 17:45:00,259.977,260.817,259.897,260.817,2.55
2023-10-05 18:00:00,260.817,261.626,260.767,261.386,2.86
2023-10-05 18:15:00,261.336,261.926,261.166,261.646,2.46
2023-10-05 18:30:00,261.637,262.367,261.166,261.907,2.78
2023-10-05 18:45:00,261.896,262.206,261.606,261.957,2.45
2023-10-05 19:00:00,261.956,262.167,260.586,260.757,2.87
2023-10-05 19:15:00,260.757,261.146,260.246,260.746,2.86
2023-10-05 19:30:00,260.747,261.057,260.276,260.416,3.1
2023-10-05 19:45:00,260.426,261.097,259.796,259.927,4.06
2023-10-06 13:30:00,253.856,255.057,251.277,251.917,8.1
2023-10-06 13:45:00,251.897,253.237,250.647,252.077,7.14
2023-10-06 14:00:00,252.076,253.467,251.557,253.307,6.05
2023-10-06 14:15:00,253.307,254.567,252.576,254.237,5.99
2023-10-06 14:30:00,254.237,255.487,253.086,253.787,4.75
2023-10-06 14:45:00,253.786,254.417,252.977,253.756,4.4
2023-10-06 15:00:00,253.766,254.976,253.646,254.426,4.06
2023-10-06 15:15:00,254.376,254.747,253.336,254.127,3.63
2023-10-06 15:30:00,254.127,256.806,254.087,256.726,3.67
2023-10-06 15:45:00,256.726,257.787,256.176,257.646,3.5
2023-10-06 16:00:00,257.676,258.117,257.117,257.156,3.49
2023-10-06 16:15:00,257.136,258.296,256.876,257.597,3.22
2023-10-06 16:30:00,257.597,259.157,257.306,259.117,2.61
2023-10-06 16:45:00,259.117,259.617,258.756,259.196,2.63
2023-10-06 17:00:00,259.187,260.147,258.516,260.127,2.8
2023-10-06 17:15:00,260.107,260.256,259.606,259.756,2.73
2023-10-06 17:30:00,259.806,260.187,258.947,259.046,2.37
2023-10-06 17:45:00,259.057,259.336,258.857,259.076,1.97
2023-10-06 18:00:00,259.076,259.837,258.746,259.537,2.31
2023-10-06 18:15:00,259.537,260.587,259.356,260.536,2.33
2023-10-06 18:30:00,260.557,261.197,260.466,260.796,2.4
2023-10-06 18:45:00,260.797,261.247,260.566,261.086,2.13
2023-10-06 19:00:00,261.066,261.627,260.596,260.956,2.72
2023-10-06 19:15:00,260.967,261.446,260.746,261.347,2.32
2023-10-06 19:30:00,261.336,261.356,260.736,260.986,2.77
2023-10-06 19:45:00,260.986,261.147,260.237,260.436,3.72
2023-10-09 13:30:00,255.246,256.486,253.436,255.127,6.93
2023-10-09 13:45:00,255.106,256.427,254.297,255.957,5.43
2023-10-09 14:00:00,255.956,256.267,253.856,254.397,5.4
2023-10-09 14:15:00,254.416,255.666,254.266,254.877,4.46
2023-10-09 14:30:00,254.856,255.206,253.506,254.176,3.6
2023-10-09 14:45:00,254.186,254.526,252.746,253.227,3.6
2023-10-09 15:00:00,253.216,253.357,252.017,252.306,3.43
2023-10-09 15:15:00,252.307,253.877,252.307,253.766,2.78
2023-10-09 15:30:00,253.786,254.047,253.067,253.787,2.76
2023-10-09 15:45:00,253.767,254.097,253.086,253.716,2.51
2023-10-09 16:00:00,253.717,254.517,253.566,254.416,2.04
2023-10-09 16:15:00,254.426,255.667,254.417,255.316,2.51
2023-10-09 16:30:00,255.316,255.547,254.496,254.507,2.47
2023-10-09 16:45:00,254.506,254.917,254.107,254.906,2.47
2023-10-09 17:00:00,254.917,255.427,254.887,255.277,2.08
2023-10-09 17:15:00,255.287,255.847,254.806,255.726,1.97
2023-10-09 17:30:00,255.726,257.537,255.726,257.247,2.84
2023-10-09 17:45:00,257.266,258.656,257.146,258.646,2.68
2023-10-09 18:00:00,258.657,258.986,258.097,258.296,3.13
2023-10-09 18:15:00,258.306,260.077,258.236,260.036,2.55
2023-10-09 18:30:00,260.046,260.497,259.216,260.096,3.09
2023-10-09 18:45:00,260.086,260.646,259.627,260.257,2.72
2023-10-09 19:00:00,260.226,260.986,259.836,260.407,3.1
2023-10-09 19:15:00,260.406,260.806,259.847,260.706,3.12
2023-10-09 19:30:00,260.667,261.337,260.196,260.227,3.28
2023-10-09 19:45:00,260.237,260.367,259.257,259.567,4.22
2023-10-10 13:30:00,257.656,263.397,257.646,262.677,8.87
2023-10-10 13:45:00,262.676,265.557,262.507,265.226,7.29
2023-10-10 14:00:00,265.276,265.847,264.206,264.817,5.92
2023-10-10 14:15:00,264.816,265.346,263.626,265.197,5.95
2023-10-10 14:30:00,265.207,267.637,265.196,266.847,5.29
2023-10-10 14:45:00,266.847,268.217,266.626,267.096,4.19
2023-10-10 15:00:00,267.157,267.677,266.646,267.516,3.77
2023-10-10 15:15:00,267.527,268.697,267.506,268.356,3.82
2023-10-10 15:30:00,268.357,268.926,267.796,267.897,3.3
2023-10-10 15:45:00,267.896,267.937,267.106,267.656,2.72
2023-10-10 16:00:00,267.657,267.827,266.256,266.347,2.9
2023-10-10 16:15:00,266.327,266.547,265.516,266.506,3.01
2023-10-10 16:30:00,266.516,266.867,265.926,266.296,2.57
2023-10-10 16:45:00,266.296,266.356,265.146,265.286,2.65
2023-10-10 17:00:00,265.286,265.286,263.157,263.396,4.8
2023-10-10 17:15:00,263.396,264.427,262.876,264.346,3.82
2023-10-10 17:30:00,264.356,264.466,263.586,264.076,3.17
2023-10-10 17:45:00,264.066,264.357,262.936,263.736,3.08
2023-10-10 18:00:00,263.747,264.697,263.316,263.856,3.39
2023-10-10 18:15:00,263.856,264.387,262.796,262.806,3.0
2023-10-10 18:30:00,262.807,264.526,262.797,264.337,2.89
2023-10-10 18:45:00,264.346,265.537,264.126,264.377,3.12
2023-10-10 19:00:00,264.377,264.766,263.797,263.797,2.94
2023-10-10 19:15:00,263.797,264.536,263.756,264.226,3.15
2023-10-10 19:30:00,264.207,264.506,263.606,263.797,3.72
2023-10-10 19:45:00,263.806,264.346,263.306,263.567,4.44
2023-10-11 13:30:00,266.186,268.567,265.996,266.937,6.85
2023-10-11 13:45:00,266.937,267.957,264.317,264.916,6.23
2023-10-11 14:00:00,264.937,265.486,263.577,264.327,5.95
2023-10-11 14:15:00,264.347,265.236,263.826,264.067,4.94
2023-10-11 14:30:00,264.066,265.176,263.047,264.476,4.2
2023-10-11 14:45:00,264.477,266.087,263.996,266.017,3.86
2023-10-11 15:00:00,266.027,266.427,265.587,265.837,3.45
2023-10-11 15:15:00,265.846,265.876,263.906,264.126,3.71
2023-10-11 15:30:00,264.157,264.716,261.936,262.087,3.62
2023-10-11 15:45:00,262.087,263.237,262.046,262.736,3.24
2023-10-11 16:00:00,262.737,262.827,261.666,261.966,3.41
2023-10-11 16:15:00,261.916,262.076,261.027,261.977,3.44
2023-10-11 16:30:00,261.977,262.776,261.846,262.367,2.75
2023-10-11 16:45:00,262.397,262.467,261.296,262.366,2.53
2023-10-11 17:00:00,262.366,263.057,261.836,263.046,2.33
2023-10-11 17:15:00,263.046,263.147,261.666,261.927,2.84
2023-10-11 17:30:00,261.907,261.976,260.887,261.236,2.48
2023-10-11 17:45:00,261.246,261.946,260.966,261.797,2.51
2023-10-11 18:00:00,261.726,262.606,261.607,262.326,3.24
2023-10-11 18:15:00,262.346,263.927,262.326,263.296,3.37
2023-10-11 18:30:00,263.336,263.857,263.196,263.556,2.41
2023-10-11 18:45:00,263.577,263.887,263.256,263.507,2.63
2023-10-11 19:00:00,263.487,264.107,262.376,262.476,3.54
2023-10-11 19:15:00,262.506,263.276,262.216,263.237,3.51
2023-10-11 19:30:00,263.237,263.796,263.096,263.636,3.49
2023-10-11 19:45:00,263.636,263.876,262.916,262.926,4.45
2023-10-12 13:30:00,262.797,265.346,260.936,261.326,7.08
2023-10-12 13:45:00,261.316,262.867,261.186,262.737,6.05
2023-10-12 14:00:00,262.736,265.217,262.726,264.787,5.76
2023-10-12 14:15:00,264.777,264.957,262.867,263.096,5.56
2023-10-12 14:30:00,263.116,263.576,261.856,261.857,4.59
2023-10-12 14:45:00,261.866,263.017,261.606,262.317,3.73
2023-10-12 15:00:00,262.346,262.927,261.457,262.846,3.52
2023-10-12 15:15:00,262.836,264.057,262.447,263.157,3.62
2023-10-12 15:30:00,263.157,264.037,262.937,263.887,3.09
2023-10-12 15:45:00,263.887,264.127,263.237,263.976,2.65
2023-10-12 16:00:00,263.986,264.366,263.506,263.836,2.97
2023-10-12 16:15:00,263.837,264.906,263.806,264.427,2.79
2023-10-12 16:30:00,264.436,265.367,264.326,265.136,2.75
2023-10-12 16:45:00,265.127,265.127,263.166,263.356,3.03
2023-10-12 17:00:00,263.376,263.487,261.587,261.656,4.59
2023-10-12 17:15:00,261.656,261.867,259.606,259.737,4.22
2023-10-12 17:30:00,259.706,260.357,258.926,259.006,4.3
2023-10-12 17:45:00,259.007,259.596,258.346,258.537,3.88
2023-10-12 18:00:00,258.537,258.687,256.626,257.007,4.37
2023-10-12 18:15:00,257.006,259.297,256.687,259.057,4.07
2023-10-12 18:30:00,259.037,259.437,258.507,258.887,3.46
2023-10-12 18:45:00,258.886,259.077,257.926,258.216,3.02
2023-10-12 19:00:00,258.217,259.206,258.187,259.147,3.37
2023-10-12 19:15:00,259.116,259.307,258.066,258.326,3.42
2023-10-12 19:30:00,258.307,259.347,258.226,258.637,3.96
2023-10-12 19:45:00,258.647,259.697,258.556,258.846,4.87
2023-10-13 13:30:00,258.797,259.516,256.046,257.537,6.23
2023-10-13 13:45:00,257.517,259.287,256.657,257.787,5.52
2023-10-13 14:00:00,257.507,257.716,256.106,256.577,5.83
2023-10-13 14:15:00,256.577,257.327,254.896,255.207,5.89
2023-10-13 14:30:00,255.207,256.347,254.557,255.007,4.36
2023-10-13 14:45:00,254.997,255.207,253.376,254.097,4.4
2023-10-13 15:00:00,254.077,255.026,253.597,254.646,4.0
2023-10-13 15:15:00,254.646,254.667,253.006,253.457,3.8
2023-10-13 15:30:00,253.466,254.037,252.917,253.416,3.39
2023-10-13 15:45:00,253.417,253.907,252.697,253.007,3.57
2023-10-13 16:00:00,252.987,253.397,252.407,252.616,3.83
2023-10-13 16:15:00,252.627,254.317,252.606,253.787,3.73
2023-10-13 16:30:00,253.786,254.377,253.326,253.536,3.04
2023-10-13 16:45:00,253.577,253.897,252.686,253.157,3.38
2023-10-13 17:00:00,253.147,253.367,252.457,252.497,3.27
2023-10-13 17:15:00,252.497,253.097,251.516,251.517,3.67
2023-10-13 17:30:00,251.516,251.847,250.776,251.666,4.65
2023-10-13 17:45:00,251.686,252.237,251.496,251.667,3.45
2023-10-13 18:00:00,251.666,251.967,251.076,251.446,3.61
2023-10-13 18:15:00,251.406,251.706,250.367,250.646,3.49
2023-10-13 18:30:00,250.696,251.716,250.637,250.836,3.28
2023-10-13 18:45:00,250.846,251.297,250.396,250.947,3.43
2023-10-13 19:00:00,250.936,252.427,250.217,252.116,4.3
2023-10-13 19:15:00,252.096,252.137,251.136,251.367,3.88
2023-10-13 19:30:00,251.367,251.677,250.216,250.507,4.0
2023-10-13 19:45:00,250.487,251.446,250.486,251.006,5.37
2023-10-16 13:30:00,249.907,254.137,248.416,251.936,6.45
2023-10-16 13:45:00,251.937,252.876,250.397,251.497,5.76
2023-10-16 14:00:00,251.526,253.207,250.906,252.426,5.86
2023-10-16 14:15:00,252.477,253.117,251.746,253.046,5.41
2023-10-16 14:30:00,253.056,253.656,252.006,252.747,4.03
2023-10-16 14:45:00,252.746,253.327,252.196,253.187,3.38
2023-10-16 15:00:00,253.176,253.456,252.506,253.117,3.45
